file_id,prob0,prob1,prob2,prob3,prob4,prob5
14949,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14950,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14951,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14952,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14953,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14954,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14955,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14956,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14957,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14958,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14959,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14960,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14961,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14962,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14963,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14964,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14965,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14966,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14967,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14968,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14969,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14970,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14971,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14972,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14973,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14974,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14975,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14976,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14977,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14978,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14979,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14980,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14981,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14982,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14983,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14984,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14985,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14986,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14987,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14988,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14989,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14990,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14991,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14992,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14993,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14994,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14995,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14996,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14997,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14998,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
14999,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15000,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15001,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15002,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15003,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15004,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15005,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15006,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15007,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15008,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15009,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15010,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15011,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15012,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15013,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15014,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15015,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15016,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15017,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15018,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15019,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15020,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15021,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15022,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15023,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15024,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15025,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15026,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15027,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15028,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15029,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15030,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15031,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15032,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15033,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15034,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15035,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15036,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15037,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15038,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15039,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15040,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15041,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15042,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15043,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15044,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15045,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15046,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15047,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15048,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15049,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15050,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15051,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15052,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15053,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15054,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15055,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15056,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15057,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15058,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15059,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15060,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15061,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15062,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15063,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15064,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15065,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15066,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15067,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15068,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15069,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15070,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15071,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15072,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15073,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15074,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15075,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15076,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15077,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15078,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15079,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15080,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15081,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15082,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15083,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15084,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15085,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15086,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15087,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15088,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15089,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15090,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15091,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15092,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15093,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15094,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15095,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15096,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15097,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15098,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15099,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15100,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15101,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15102,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15103,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15104,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15105,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15106,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15107,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15108,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15109,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15110,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15111,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15112,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15113,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15114,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15115,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15116,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15117,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15118,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15119,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15120,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15121,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15122,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15123,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15124,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15125,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15126,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15127,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15128,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15129,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15130,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15131,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15132,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15133,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15134,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15135,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15136,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15137,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15138,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15139,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15140,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15141,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15142,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15143,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15144,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15145,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15146,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15147,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15148,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15149,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15150,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15151,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15152,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15153,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15154,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15155,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15156,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15157,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15158,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15159,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15160,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15161,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15162,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15163,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15164,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15165,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15166,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15167,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15168,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15169,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15170,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15171,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15172,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15173,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15174,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15175,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15176,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15177,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15178,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15179,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15180,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15181,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15182,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15183,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15184,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15185,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15186,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15187,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15188,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15189,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15190,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15191,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15192,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15193,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15194,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15195,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15196,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15197,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15198,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15199,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15200,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15201,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15202,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15203,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15204,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15205,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15206,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15207,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15208,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15209,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15210,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15211,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15212,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15213,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15214,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15215,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15216,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15217,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15218,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15219,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15220,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15221,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15222,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15223,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15224,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15225,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15226,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15227,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15228,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15229,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15230,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15231,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15232,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15233,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15234,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15235,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15236,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15237,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15238,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15239,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15240,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15241,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15242,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15243,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15244,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15245,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15246,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15247,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15248,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15249,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15250,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15251,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15252,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15253,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15254,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15255,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15256,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15257,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15258,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15259,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15260,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15261,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15262,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15263,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15264,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15265,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15266,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15267,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15268,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15269,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15270,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15271,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15272,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15273,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15274,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15275,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15276,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15277,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15278,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15279,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15280,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15281,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15282,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15283,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15284,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15285,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15286,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15287,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15288,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15289,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15290,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15291,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15292,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15293,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15294,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15295,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15296,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15297,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15298,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15299,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15300,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15301,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15302,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15303,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15304,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15305,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
15306,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666,0.1666666
